,init.walk,maxwalk,remaining walkers,duration (sec.),mean man,mean infil,Location,map_name,Cells,Min Depth (m),Max Depth (m),Seed,Resolution (m),scalar_str,Particle Scalar,Number of iterations (cells),Mean flow velocity (m/s),Time Step (s),Time at Step (s),Time at Step (min),Mean Source Rate (Rain Fall Excess) (m/s),Compute Time (s),particles,Particle Density
11,178918,44923,168695,7200,0.137328,0.0,tx069-playas,depth_10_025_1.117,245705,0.0019315469544380903,2.652738332748413,1,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.53421926498413,44923.75,0.25
0,178918,44923,176728,7200,0.137328,0.0,tx069-playas,depth_10_025_2.010,245705,0.0019315469544380903,0.19586211442947388,2,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.58531904220581,44923.75,0.25
1,178918,44923,175462,7200,0.137328,0.0,tx069-playas,depth_10_025_2.020,245705,0.0019315469544380903,0.4377712309360504,2,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.58531904220581,44923.75,0.25
2,178918,44923,174532,7200,0.137328,0.0,tx069-playas,depth_10_025_2.029,245705,0.0019315469544380903,0.5731514096260071,2,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.58531904220581,44923.75,0.25
3,178918,44923,173707,7200,0.137328,0.0,tx069-playas,depth_10_025_2.039,245705,0.0019315469544380903,0.7382857203483582,2,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.58531904220581,44923.75,0.25
4,178918,44923,172795,7200,0.137328,0.0,tx069-playas,depth_10_025_2.049,245705,0.0019315469544380903,0.9199158549308777,2,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.58531904220581,44923.75,0.25
5,178918,44923,171961,7200,0.137328,0.0,tx069-playas,depth_10_025_2.059,245705,0.0019315469544380903,1.1259715557098389,2,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.58531904220581,44923.75,0.25
6,178918,44923,171331,7200,0.137328,0.0,tx069-playas,depth_10_025_2.068,245705,0.0019315469544380903,1.3478868007659912,2,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.58531904220581,44923.75,0.25
7,178918,44923,170779,7200,0.137328,0.0,tx069-playas,depth_10_025_2.078,245705,0.0019315469544380903,1.5925918817520142,2,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.58531904220581,44923.75,0.25
8,178918,44923,170322,7200,0.137328,0.0,tx069-playas,depth_10_025_2.088,245705,0.0019315469544380903,1.8511199951171875,2,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.58531904220581,44923.75,0.25
9,178918,44923,169838,7200,0.137328,0.0,tx069-playas,depth_10_025_2.098,245705,0.0019315469544380903,2.112614870071411,2,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.58531904220581,44923.75,0.25
10,178918,44923,169316,7200,0.137328,0.0,tx069-playas,depth_10_025_2.107,245705,0.0019315469544380903,2.3839974403381348,2,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.58531904220581,44923.75,0.25
11,178918,44923,168700,7200,0.137328,0.0,tx069-playas,depth_10_025_2.117,245705,0.0019315469544380903,2.662706136703491,2,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.58531904220581,44923.75,0.25
0,178918,44923,176736,7200,0.137328,0.0,tx069-playas,depth_10_025_3.010,245705,0.0019315469544380903,0.19967472553253174,3,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,12.013347387313845,44923.75,0.25
1,178918,44923,175511,7200,0.137328,0.0,tx069-playas,depth_10_025_3.020,245705,0.0019315469544380903,0.4366479218006134,3,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,12.013347387313845,44923.75,0.25
2,178918,44923,174540,7200,0.137328,0.0,tx069-playas,depth_10_025_3.029,245705,0.0019315469544380903,0.5755966901779175,3,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,12.013347387313845,44923.75,0.25
3,178918,44923,173680,7200,0.137328,0.0,tx069-playas,depth_10_025_3.039,245705,0.0019315469544380903,0.7351567149162292,3,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,12.013347387313845,44923.75,0.25
4,178918,44923,172781,7200,0.137328,0.0,tx069-playas,depth_10_025_3.049,245705,0.0019315469544380903,0.9174432158470154,3,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,12.013347387313845,44923.75,0.25
5,178918,44923,171949,7200,0.137328,0.0,tx069-playas,depth_10_025_3.059,245705,0.0019315469544380903,1.1319729089736938,3,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,12.013347387313845,44923.75,0.25
6,178918,44923,171292,7200,0.137328,0.0,tx069-playas,depth_10_025_3.068,245705,0.0019315469544380903,1.361920714378357,3,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,12.013347387313845,44923.75,0.25
7,178918,44923,170763,7200,0.137328,0.0,tx069-playas,depth_10_025_3.078,245705,0.0019315469544380903,1.606863021850586,3,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,12.013347387313845,44923.75,0.25
8,178918,44923,170299,7200,0.137328,0.0,tx069-playas,depth_10_025_3.088,245705,0.0019315469544380903,1.8569797277450562,3,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,12.013347387313845,44923.75,0.25
9,178918,44923,169831,7200,0.137328,0.0,tx069-playas,depth_10_025_3.098,245705,0.0019315469544380903,2.119507074356079,3,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,12.013347387313845,44923.75,0.25
10,178918,44923,169278,7200,0.137328,0.0,tx069-playas,depth_10_025_3.107,245705,0.0019315469544380903,2.3894927501678467,3,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,12.013347387313845,44923.75,0.25
11,178918,44923,168651,7200,0.137328,0.0,tx069-playas,depth_10_025_3.117,245705,0.0019315469544380903,2.6630802154541016,3,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,12.013347387313845,44923.75,0.25
0,178918,44923,176753,7200,0.137328,0.0,tx069-playas,depth_10_025_4.010,245705,0.0019315469544380903,0.18917708098888397,4,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.477192163467407,44923.75,0.25
1,178918,44923,175478,7200,0.137328,0.0,tx069-playas,depth_10_025_4.020,245705,0.0019315469544380903,0.43851903080940247,4,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.477192163467407,44923.75,0.25
2,178918,44923,174570,7200,0.137328,0.0,tx069-playas,depth_10_025_4.029,245705,0.0019315469544380903,0.568973183631897,4,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.477192163467407,44923.75,0.25
3,178918,44923,173682,7200,0.137328,0.0,tx069-playas,depth_10_025_4.039,245705,0.0019315469544380903,0.7270504236221313,4,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.477192163467407,44923.75,0.25
4,178918,44923,172777,7200,0.137328,0.0,tx069-playas,depth_10_025_4.049,245705,0.0019315469544380903,0.9131340384483337,4,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.477192163467407,44923.75,0.25
5,178918,44923,171993,7200,0.137328,0.0,tx069-playas,depth_10_025_4.059,245705,0.0019315469544380903,1.1270009279251099,4,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.477192163467407,44923.75,0.25
6,178918,44923,171319,7200,0.137328,0.0,tx069-playas,depth_10_025_4.068,245705,0.0019315469544380903,1.355297565460205,4,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.477192163467407,44923.75,0.25
7,178918,44923,170790,7200,0.137328,0.0,tx069-playas,depth_10_025_4.078,245705,0.0019315469544380903,1.5993043184280396,4,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.477192163467407,44923.75,0.25
8,178918,44923,170311,7200,0.137328,0.0,tx069-playas,depth_10_025_4.088,245705,0.0019315469544380903,1.8502137660980225,4,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.477192163467407,44923.75,0.25
9,178918,44923,169835,7200,0.137328,0.0,tx069-playas,depth_10_025_4.098,245705,0.0019315469544380903,2.113029718399048,4,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.477192163467407,44923.75,0.25
10,178918,44923,169324,7200,0.137328,0.0,tx069-playas,depth_10_025_4.107,245705,0.0019315469544380903,2.380531072616577,4,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.477192163467407,44923.75,0.25
11,178918,44923,168704,7200,0.137328,0.0,tx069-playas,depth_10_025_4.117,245705,0.0019315469544380903,2.65901780128479,4,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.477192163467407,44923.75,0.25
0,178918,44923,176734,7200,0.137328,0.0,tx069-playas,depth_10_025_5.010,245705,0.0019315469544380903,0.20218971371650696,5,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,10.420004606246948,44923.75,0.25
1,178918,44923,175493,7200,0.137328,0.0,tx069-playas,depth_10_025_5.020,245705,0.0019315469544380903,0.4397013485431671,5,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,10.420004606246948,44923.75,0.25
2,178918,44923,174542,7200,0.137328,0.0,tx069-playas,depth_10_025_5.029,245705,0.0019315469544380903,0.5715347528457642,5,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,10.420004606246948,44923.75,0.25
3,178918,44923,173717,7200,0.137328,0.0,tx069-playas,depth_10_025_5.039,245705,0.0019315469544380903,0.7266057133674622,5,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,10.420004606246948,44923.75,0.25
4,178918,44923,172745,7200,0.137328,0.0,tx069-playas,depth_10_025_5.049,245705,0.0019315469544380903,0.9180903434753418,5,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,10.420004606246948,44923.75,0.25
5,178918,44923,171968,7200,0.137328,0.0,tx069-playas,depth_10_025_5.059,245705,0.0019315469544380903,1.1327009201049805,5,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,10.420004606246948,44923.75,0.25
6,178918,44923,171303,7200,0.137328,0.0,tx069-playas,depth_10_025_5.068,245705,0.0019315469544380903,1.3640263080596924,5,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,10.420004606246948,44923.75,0.25
7,178918,44923,170773,7200,0.137328,0.0,tx069-playas,depth_10_025_5.078,245705,0.0019315469544380903,1.606548547744751,5,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,10.420004606246948,44923.75,0.25
8,178918,44923,170323,7200,0.137328,0.0,tx069-playas,depth_10_025_5.088,245705,0.0019315469544380903,1.862494707107544,5,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,10.420004606246948,44923.75,0.25
9,178918,44923,169851,7200,0.137328,0.0,tx069-playas,depth_10_025_5.098,245705,0.0019315469544380903,2.118744373321533,5,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,10.420004606246948,44923.75,0.25
10,178918,44923,169308,7200,0.137328,0.0,tx069-playas,depth_10_025_5.107,245705,0.0019315469544380903,2.3840177059173584,5,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,10.420004606246948,44923.75,0.25
11,178918,44923,168687,7200,0.137328,0.0,tx069-playas,depth_10_025_5.117,245705,0.0019315469544380903,2.664707899093628,5,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,10.420004606246948,44923.75,0.25
0,178918,44923,176731,7200,0.137328,0.0,tx069-playas,depth_10_025_6.010,245705,0.0019315469544380903,0.20114435255527496,6,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.546738862991331,44923.75,0.25
1,178918,44923,175502,7200,0.137328,0.0,tx069-playas,depth_10_025_6.020,245705,0.0019315469544380903,0.44261690974235535,6,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.546738862991331,44923.75,0.25
2,178918,44923,174549,7200,0.137328,0.0,tx069-playas,depth_10_025_6.029,245705,0.0019315469544380903,0.5696012377738953,6,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.546738862991331,44923.75,0.25
3,178918,44923,173714,7200,0.137328,0.0,tx069-playas,depth_10_025_6.039,245705,0.0019315469544380903,0.7287386059761047,6,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.546738862991331,44923.75,0.25
4,178918,44923,172786,7200,0.137328,0.0,tx069-playas,depth_10_025_6.049,245705,0.0019315469544380903,0.9185469150543213,6,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.546738862991331,44923.75,0.25
5,178918,44923,171987,7200,0.137328,0.0,tx069-playas,depth_10_025_6.059,245705,0.0019315469544380903,1.12693452835083,6,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.546738862991331,44923.75,0.25
6,178918,44923,171345,7200,0.137328,0.0,tx069-playas,depth_10_025_6.068,245705,0.0019315469544380903,1.3608086109161377,6,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.546738862991331,44923.75,0.25
7,178918,44923,170799,7200,0.137328,0.0,tx069-playas,depth_10_025_6.078,245705,0.0019315469544380903,1.60219407081604,6,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.546738862991331,44923.75,0.25
8,178918,44923,170335,7200,0.137328,0.0,tx069-playas,depth_10_025_6.088,245705,0.0019315469544380903,1.857312798500061,6,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.546738862991331,44923.75,0.25
9,178918,44923,169875,7200,0.137328,0.0,tx069-playas,depth_10_025_6.098,245705,0.0019315469544380903,2.1212713718414307,6,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.546738862991331,44923.75,0.25
10,178918,44923,169342,7200,0.137328,0.0,tx069-playas,depth_10_025_6.107,245705,0.0019315469544380903,2.389110565185547,6,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.546738862991331,44923.75,0.25
11,178918,44923,168716,7200,0.137328,0.0,tx069-playas,depth_10_025_6.117,245705,0.0019315469544380903,2.666802167892456,6,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.546738862991331,44923.75,0.25
0,178918,44923,176724,7200,0.137328,0.0,tx069-playas,depth_10_025_7.010,245705,0.0019315469544380903,0.20062030851840973,7,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.60589838027954,44923.75,0.25
1,178918,44923,175473,7200,0.137328,0.0,tx069-playas,depth_10_025_7.020,245705,0.0019315469544380903,0.44459468126296997,7,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.60589838027954,44923.75,0.25
2,178918,44923,174507,7200,0.137328,0.0,tx069-playas,depth_10_025_7.029,245705,0.0019315469544380903,0.5778796076774597,7,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.60589838027954,44923.75,0.25
3,178918,44923,173689,7200,0.137328,0.0,tx069-playas,depth_10_025_7.039,245705,0.0019315469544380903,0.7435981035232544,7,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.60589838027954,44923.75,0.25
4,178918,44923,172742,7200,0.137328,0.0,tx069-playas,depth_10_025_7.049,245705,0.0019315469544380903,0.9287053942680359,7,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.60589838027954,44923.75,0.25
5,178918,44923,171947,7200,0.137328,0.0,tx069-playas,depth_10_025_7.059,245705,0.0019315469544380903,1.1358739137649536,7,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.60589838027954,44923.75,0.25
6,178918,44923,171280,7200,0.137328,0.0,tx069-playas,depth_10_025_7.068,245705,0.0019315469544380903,1.3654872179031372,7,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.60589838027954,44923.75,0.25
7,178918,44923,170733,7200,0.137328,0.0,tx069-playas,depth_10_025_7.078,245705,0.0019315469544380903,1.6136926412582397,7,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.60589838027954,44923.75,0.25
8,178918,44923,170256,7200,0.137328,0.0,tx069-playas,depth_10_025_7.088,245705,0.0019315469544380903,1.868994116783142,7,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.60589838027954,44923.75,0.25
9,178918,44923,169799,7200,0.137328,0.0,tx069-playas,depth_10_025_7.098,245705,0.0019315469544380903,2.1309030055999756,7,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.60589838027954,44923.75,0.25
10,178918,44923,169253,7200,0.137328,0.0,tx069-playas,depth_10_025_7.107,245705,0.0019315469544380903,2.399775981903076,7,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.60589838027954,44923.75,0.25
11,178918,44923,168636,7200,0.137328,0.0,tx069-playas,depth_10_025_7.117,245705,0.0019315469544380903,2.673750162124634,7,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.60589838027954,44923.75,0.25
0,178918,44923,176739,7200,0.137328,0.0,tx069-playas,depth_10_025_8.010,245705,0.0019315469544380903,0.2058204859495163,8,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.596463680267334,44923.75,0.25
1,178918,44923,175479,7200,0.137328,0.0,tx069-playas,depth_10_025_8.020,245705,0.0019315469544380903,0.4401364028453827,8,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.596463680267334,44923.75,0.25
2,178918,44923,174539,7200,0.137328,0.0,tx069-playas,depth_10_025_8.029,245705,0.0019315469544380903,0.5703856348991394,8,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.596463680267334,44923.75,0.25
3,178918,44923,173674,7200,0.137328,0.0,tx069-playas,depth_10_025_8.039,245705,0.0019315469544380903,0.7341853380203247,8,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.596463680267334,44923.75,0.25
4,178918,44923,172757,7200,0.137328,0.0,tx069-playas,depth_10_025_8.049,245705,0.0019315469544380903,0.9202958345413208,8,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.596463680267334,44923.75,0.25
5,178918,44923,171974,7200,0.137328,0.0,tx069-playas,depth_10_025_8.059,245705,0.0019315469544380903,1.1311452388763428,8,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.596463680267334,44923.75,0.25
6,178918,44923,171327,7200,0.137328,0.0,tx069-playas,depth_10_025_8.068,245705,0.0019315469544380903,1.3653119802474976,8,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.596463680267334,44923.75,0.25
7,178918,44923,170753,7200,0.137328,0.0,tx069-playas,depth_10_025_8.078,245705,0.0019315469544380903,1.6122288703918457,8,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.596463680267334,44923.75,0.25
8,178918,44923,170312,7200,0.137328,0.0,tx069-playas,depth_10_025_8.088,245705,0.0019315469544380903,1.8661495447158813,8,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.596463680267334,44923.75,0.25
9,178918,44923,169809,7200,0.137328,0.0,tx069-playas,depth_10_025_8.098,245705,0.0019315469544380903,2.127927541732788,8,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.596463680267334,44923.75,0.25
10,178918,44923,169276,7200,0.137328,0.0,tx069-playas,depth_10_025_8.107,245705,0.0019315469544380903,2.3974087238311768,8,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.596463680267334,44923.75,0.25
11,178918,44923,168665,7200,0.137328,0.0,tx069-playas,depth_10_025_8.117,245705,0.0019315469544380903,2.6718835830688477,8,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.596463680267334,44923.75,0.25
